"시설명","시도명","시군구명","시군구코드","소재지도로명주소","소재지지번주소","위도","경도","설치장소설명","평일운영시작시각","평일운영종료시각","토요일운영시작시각","토요일운영종료시각","공휴일운영시작시각","공휴일운영종료시각","동시사용가능대수","공기주입가능여부","휴대전화충전가능여부","관리기관명","관리기관전화번호","데이터기준일자","제공기관코드","작업일시"
"불암산생태학습관 산책로 첫번째 쉼터","서울특별시","노원구","11350","서울특별시 노원구 한글비석로12길 37","서울특별시 노원구 중계동 산40-4","37.65622302","127.080312","불암산 순환산책로 첫번째 쉼터","09:00","22:00","09:00","22:00","09:00","22:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"영축산근린공원 산책로 첫번째 쉼터","서울특별시","노원구","11350","서울특별시 노원구 월계로 44가길","서울특별시 노원구 월계동 산130","37.625018","127.056758","영축산 순환산책로 첫번째 쉼터","09:00","22:00","09:00","22:00","09:00","22:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"삼육대학교","서울특별시","노원구","11350","서울특별시 노원구 화랑로 815","서울특별시 노원구 공릉동 26-21","37.64335737","127.1088503","삼육대학교 바울관1층 장애학생 휴게실","09:00","18:00","09:00","18:00","00:00","00:00","2","Y","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"롯데마트 중계점","서울특별시","노원구","11350","서울특별시 노원구 노원로 330","서울특별시 노원구 중계동 360","37.64679053","127.0709409","롯데마트중계점 지하1층 엘리베이터 치과 옆","10:00","22:00","10:00","22:00","10:00","22:00","2","Y","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"불암산 스포츠타운 장애인론볼장","서울특별시","노원구","11350","서울특별시 노원구 중계로 36","서울특별시 노원구 공릉동 141","37.63877923","127.0832403","불암산 스포츠타운 장애인론볼장","09:00","18:00","09:00","18:00","00:00","00:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"서초역","서울특별시","서초구","11650","서울특별시 서초구 서초대로 지하 233","서울특별시 서초구 서초동 1748-5","37.49182471","127.0075807","3번출구 모래함 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","Y","서초구청","02-2155-6676","2021-10-18","3210000","2022-02-14 14:37:28.0"
"내곡열린문화센터","서울특별시","서초구","11650","서울특별시 서초구 청계산로15길 77","서울특별시 서초구 신원동 340-3","37.44935855","127.0583149","1층 로비","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","Y","서초구청","02-2155-6676","2021-10-18","3210000","2022-02-14 14:37:28.0"
"양재2동주민센터","서울특별시","서초구","11650","서울특별시 서초구 강남대로12길 44","서울특별시 서초구 양재동 323-1","37.47064403","127.0412842","1층 민원실 입구","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","Y","서초구청","02-2155-6676","2021-10-18","3210000","2022-02-14 14:37:28.0"
"우면주공아파트","서울특별시","서초구","11650","서울특별시 서초구 바우뫼로7길 11","서울특별시 서초구 우면동 63","37.46986315","127.0238659","관리사무소 입구","09:00","20:00","09:00","18:00","09:00","18:00","2","Y","Y","서초구청","02-2155-6676","2021-10-18","3210000","2022-02-14 14:37:28.0"
"고속터미널역","서울특별시","서초구","11650","서울특별시 서초구 신반포로 지하 188","서울특별시 서초구 반포동 19-11","37.50464799","127.0044424","9호선 환승 승강장","06:00","23:59","06:00","23:00","06:00","23:00","2","Y","Y","서초구청","02-2155-6676","2021-10-18","3210000","2022-02-14 14:37:28.0"
"고속버스터미널(센트럴시티)","서울특별시","서초구","11650","서울특별시 서초구 신반포로 176","서울특별시 서초구 반포동 19-3","37.50393446","127.0024112","휠체어 탑승게이트","06:00","23:59","06:00","23:00","06:00","23:00","2","Y","Y","서초구청","02-2155-6676","2021-10-18","3210000","2022-02-14 14:37:28.0"
"고속버스터미널(경부선)","서울특별시","서초구","11650","서울특별시 서초구 신반포로 194","서울특별시 서초구 반포동 19-4","37.50643547","127.0068357","휠체어 탑승게이트","06:00","23:59","06:00","23:00","06:00","23:00","2","Y","Y","서초구청","02-2155-6676","2021-10-18","3210000","2022-02-14 14:37:28.0"
"서울성모병원","서울특별시","서초구","11650","서울특별시 서초구 반포대로 222","서울특별시 서초구 반포동 505","37.50239362","127.0058443","별관 로비","08:00","19:00","08:00","13:00","08:00","13:00","2","Y","Y","서초구청","02-2155-6676","2021-10-18","3210000","2022-02-14 14:37:28.0"
"서초문화예술회관","서울특별시","서초구","11650","서울특별시 서초구 강남대로 201","서울특별시 서초구 양재동 25","37.4818291","127.0359583","1층 공연장 대기실 옆","07:00","23:00","07:00","18:00","07:00","18:00","2","Y","Y","서초구청","02-2155-6676","2021-10-18","3210000","2022-02-14 14:37:28.0"
"월계2분회(지체장애인협회)","서울특별시","노원구","11350","서울특별시 노원구 초안산로1길 15","서울특별시 노원구 월계동 556","37.6272976","127.053318","월계주공1단지 104동~105동 월계2분회(지체장애인협회)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"월계2동 주민센터","서울특별시","노원구","11350","서울특별시 노원구 초안산로5길 28","서울특별시 노원구 월계동 777","37.6325101","127.050781","월계2동 주민센터","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"월계3분회(지체장애인협회)","서울특별시","노원구","11350","서울특별시 노원구 월계로55길 4","서울특별시 노원구 월계동 321","37.6319322","127.060913","월계사슴아파트 106동옆 월계3분회(지체장애인협회)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"공릉1분회(지체장애인협회)","서울특별시","노원구","11350","서울특별시 노원구 공릉동 708-1","서울특별시 노원구 공릉동 708-1","37.6299912","127.069041","라이프2단지 배드민턴장 안 공릉1분회(지체장애인협회)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"공릉2동 주민센터","서울특별시","노원구","11350","서울특별시 노원구 공릉2동 노원로1길 68","서울특별시 노원구 공릉동 87-7","37.6212564","127.083378","공릉2동주민센터","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"태릉입구역 만남의광장","서울특별시","노원구","11350","서울특별시 노원구 공릉1동 동일로 988","서울특별시 노원구 공릉동 678-1","37.6184443","127.076329","태릉입구역 만남의광장","09:00","22:00","09:00","22:00","09:00","22:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"하계1분회(지체장애인협회)","서울특별시","노원구","11350","서울특별시 노원구 노원로16길 15","서울특별시 노원구 하계동 256-23","37.64344507","127.0733372","중계주공9단지 901동 상가옆 하계1분회(지체장애인협회)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"서울특별시기능장애인협회 노원","서울특별시","노원구","11350","서울특별시 노원구 한글비석로 178","서울특별시 노원구 하계동 산12-27","37.6434232","127.076772","서울특별시기능장애인협회 노원","09:00","16:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"중계본동 주민센터","서울특별시","노원구","11350","서울특별시 노원구 중계로 143","서울특별시 노원구 중계동 363-4","37.6478032","127.080285","중계본동주민센터","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"중계1단지분회(지체장애인협회)","서울특별시","노원구","11350","서울특별시 노원구 동일로210길 22","서울특별시 노원구 동일로210길 22","37.6469079","127.065218","중계주공1단지 103동옆 중계1단지분회(지체장애인협회)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"평화종합사회복지관","서울특별시","노원구","11350","서울특별시 노원구 노원로 331","서울특별시 노원구 중계동 514-3","37.64617746","127.0696600112","평화종합사회복지관 2층","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"중계2.3동 주민센터 입구","서울특별시","노원구","11350","서울특별시 노원구 노원로17길 56","서울특별시 노원구 중계동 511-1","37.6421307","127.068731","중계2.3동주민센터 입구","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"중계4동분회(지체장애인협회)","서울특별시","노원구","11350","서울특별시 노원구 덕릉로 662","서울특별시 노원구 중계동 358","37.6560921","127.074967","중계종합사회복지관 뒤 중계4동분회(지체장애인협회)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"중계4동 주민센터","서울특별시","노원구","11350","서울특별시 노원구 덕릉로82길 50","서울특별시 노원구 중계동 369-2","37.6587371","127.077976","중계4동주민센터","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"노원교옆 고가도로 아래(한울상인회)","서울특별시","노원구","11350","서울특별시 노원구 동일로 243길","서울특별시 노원구 상계동 1146-2","37.678925","127.051602","노원교옆 고가도로 아래","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"상계6동분회(지체장애인협회)","서울특별시","노원구","11350","서울특별시 노원구 덕릉로70가길 101","서울특별시 노원구 상계동 771-3","37.6419748","127.057024","상계마들아파트 관리사무소 1층 상계6동분회(지체장애인협회)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"상계1동주민센터","서울특별시","노원구","11350","서울특별시 노원구 동일로 1697","서울특별시 노원구 상계동 1259","37.6799287","127.054963","상계1동주민센터","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"상계34동주민센터","서울특별시","노원구","11350","서울특별시 노원구 덕릉로 859","서울특별시 노원구 상계동 37-7","37.6729097","127.083236","상계34동주민센터","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"상계10동주민센터","서울특별시","노원구","11350","서울특별시 노원구 노원로 530","서울특별시 노원구 상계동 671","37.6612789","127.060262","상계10동주민센터","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 노원구","02-2116-3329","2021-09-13","3100000","2022-02-14 14:37:28.0"
"아산병원","서울특별시","송파구","11710","서울특별시 송파구 올림픽로 43길 88","","37.525158","127.109526","아산병원 동관 후문 옆","04:00","24:00","04:00","24:00","04:00","24:00","2","N","Y","서울특별시 송파구","02-2147-5000","2020-02-18","3230000","2022-02-14 14:37:28.0"
"영등포구","서울특별시","영등포구","11560","서울특별시 영등포구 양산로23길 11","서울특별시 영등포구 당산동3가 250","37.52516442","126.8974018","당산1동주민센터 1층 안쪽","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 영등포구","02-3457-1120","2021-04-14","3180000","2022-02-14 14:37:28.0"
"영등포구","서울특별시","영등포구","11560","서울특별시 영등포구 국제금융로 124","서울특별시 영등포구 여의도동 53-22","37.517642","126.934614","여의동주민센터 입구 안쪽","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 영등포구","02-2670-7125","2021-04-14","3180000","2022-02-14 14:37:28.0"
"송파구 보건지소","서울특별시","송파구","11710","서울특별시 송파구 양산로 5","","37.489771","127.142672","송파구 보건지소 1층 현관 로비","09:00","17:00","00:00","00:00","00:00","00:00","2","N","Y","서울특별시 송파구","02-2147-5000","2020-02-18","3230000","2022-02-14 14:37:29.0"
"가락본동주민센터","서울특별시","송파구","11710","서울특별시 송파구 송파대로 28길 39","","37.495579","127.121763","가락본동주민센터 1층 민원대기실","09:00","17:00","00:00","00:00","00:00","00:00","2","N","Y","서울특별시 송파구","02-2147-5000","2020-02-18","3230000","2022-02-14 14:37:29.0"
