"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","총 주자면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","주차장 위치 좌표 위도","주차장 위치 좌표 경도"
"1366869","당곡중학교공영 (지하주차장)(구)","관악구 봉천동 682-0","NW","노외 주차장","3","시간제 + 거주자 주차장","02-2081-2675","159","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:38:18","N","무료","N","무료","0","","50","5","50","5","0","0","0","0","","37.49190539","126.93300345"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63944583","127.02598184"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.6394929","127.02603282"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63912471","127.0256368"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63875948","127.02521924"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63966326","127.02621557"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63883037","127.02531669"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63879343","127.02526497"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63872611","127.02517426"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63890962","127.02541115"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63863555","127.02503559"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63907824","127.02558732"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63903355","127.02554009"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63899065","127.02549586"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63894954","127.02545313"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63887208","127.02537142"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63866296","127.02508281"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63963292","127.02618316"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63953937","127.02608305"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63938505","127.02592112"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63869334","127.02512929"
"1368512","구청앞(구)","강북구 수유동 191-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:54","N","무료","N","무료","100000","1130510300008","250","5","250","5","0","0","0","0","15000","37.63958764","127.02613552"
"1370100","강일동공영주차장(구)","강동구 강일동 292-2","NW","노외 주차장","1","시간제 주차장","02-427-6124","85","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:37:25","N","무료","N","무료","80000","","150","5","150","5","0","0","0","0","","37.56645809","127.17226529"
"1371688","공단본부(구)","양천구 목동 919-5","NW","노외 주차장","1","시간제 주차장","02-2644-1386","23","Y","유료","N","야간 미개방","0900","1730","0000","0000","0000","0000","2020-09-02 15:45:35","Y","유료","Y","유료","70000","","150","5","150","5","0","0","0","0","9000","37.53034734","126.87136627"
"1371690","목동타운홀(구)","양천구 목동 905-21","NW","노외 주차장","1","시간제 주차장","02-2644-1384","25","Y","유료","N","야간 미개방","0900","1900","0000","0000","0000","0000","2020-09-02 11:51:19","Y","유료","Y","유료","70000","","150","5","150","5","0","0","0","0","9000","37.53292894","126.87687749"
"1372128","마천동 3공영주차장(구)","송파구 마천동 128-4","NW","노외 주차장","1","시간제 주차장","02-430-6790","47","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2020-11-16 11:27:54","N","무료","N","무료","75000","","100","5","100","5","0","0","0","0","","37.49615427","127.14984862"
"1372154","문정 공영주차장(구)","송파구 문정동 2-5","NW","노외 주차장","1","시간제 주차장","02-407-1500","101","Y","유료","N","야간 미개방","0600","2100","0600","2100","0600","2100","2019-06-10 09:39:16","N","무료","N","무료","50000","","100","5","100","5","0","0","0","0","0","37.49122464","127.13469292"
"1372454","대림노외 공영주차장(시)","구로구 구로동 120-5","NW","노외 주차장","1","시간제 주차장","","93","Y","유료","N","야간 미개방","0900","1900","0900","1900","0900","1900","2021-10-07 15:42:37","N","무료","N","무료","140000","","260","5","260","5","0","0","0","0","","37.4928472","126.89433148"
"1372873","도봉산역 공영주차장(시)","도봉구 도봉동 288-19","NW","노외 주차장","1","시간제 주차장","02)2290-6047 ","358","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2021-10-06 18:04:53","N","무료","N","무료","91000","","170","5","170","5","0","0","0","0","0","37.68972069","127.04483862"
"1384005","남부골목 전통시장 고객주차장(구)","강서구 화곡동 797-7","NW","노외 주차장","1","시간제 주차장","02-2646-5656","17","Y","유료","N","야간 미개방","1000","2000","1000","2000","0000","0000","2019-06-10 09:39:07","N","무료","Y","유료","60000","","250","5","250","5","0","0","0","0","0","37.53231129","126.86085655"
"1384007","까치산 전통시장 고객주차장(구)","강서구 화곡동 342-16","NW","노외 주차장","1","시간제 주차장","02-2606-4500","19","Y","유료","N","야간 미개방","1000","2000","1000","2000","0000","0000","2019-06-10 09:38:55","N","무료","Y","유료","60000","","250","5","250","5","0","0","0","0","0","37.53154144","126.84786095"
"1384016","가로공원로 지하 주차장(구)","강서구 화곡동 662-15","NW","노외 주차장","1","시간제 주차장","02-2699-0802","500","Y","유료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2021-02-06 15:11:48","Y","유료","Y","유료","60000","","100","5","100","5","0","0","0","0","5000","37.53758251","126.83934816"
"1384198","동대문 공영주차장(시)","중구 신당동 251-7","NW","노외 주차장","1","시간제 주차장","02)2254-4901 ","1092","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2021-10-06 18:06:24","N","무료","N","무료","225000","","360","5","360","5","0","0","0","0","0","37.56710187","127.01214106"
"1384945","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:38","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62217122","127.02861464"
"1384945","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:38","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62135544","127.02902904"
"1384945","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:38","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62064245","127.02930074"
"1384945","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:38","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62073722","127.02927155"
"1384945","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:38","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61896765","127.02985901"
"1384945","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:38","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62272619","127.02864695"
