시설명,담당구,주차가능면,주소,위도,경도,시설분류,세부분류
국민대학교 종합복지관,성북구,1246,성북구 정릉동 861-1 ,37.61094046,126.99623718,주차장,공영주차장
길음역환승주차장(구),성북구,147,성북구 하월곡동 104-112,37.60423761,127.02581826,주차장,공영주차장
길음제일주차장(민영),성북구,21,성북구 동소문동5가 75-0,37.59226848,127.016167,주차장,민영주차장
길음주차장(민영),성북구,26,성북구 길음동 530-6,37.60456814,127.02420636,주차장,민영주차장
대성주차장(민영),성북구,88,성북구 석관동 245-4,37.61071357,127.05802402,주차장,민영주차장
대성프라자 주차장,성북구,80,성북구 석관동 242-1,37.61077524,127.05774913,주차장,공영주차장
대은빌딩 주차장,성북구,39,성북구 동선동1가 122-0,37.59381858,127.01940308,주차장,공영주차장
돈암골(민영),성북구,8,성북구 동소문동5가 118-0,37.59117599,127.01616954,주차장,민영주차장
돈암동일하이빌 주차장,성북구,123,성북구 동소문동5가 120-0 ,37.59164441,127.01442238,주차장,공영주차장
돈암주차장(민영),성북구,13,성북구 돈암동 30-1,37.60145365,127.02190599,주차장,민영주차장
돌곶이(민영),성북구,14,성북구 장위동 63-86,37.61135541,127.05682661,주차장,민영주차장
동덕주차장(민영),성북구,26,성북구 하월곡동 16-3,37.60319338,127.04312751,주차장,민영주차장
동도빌딩(민영),성북구,36,성북구 동소문동3가 63-0,37.59028938,127.01102922,주차장,민영주차장
동방고개(구),성북구,66,성북구 장위동 230-110,37.61469255,127.04100323,주차장,공영주차장
동소문로269-7(민영),성북구,12,성북구 길음동 1070-23,37.60512964,127.02537795,주차장,민영주차장
드림트리빌딩,성북구,79,성북구 동소문동4가 260-0 ,37.59167782,127.01223955,주차장,공영주차장
럭키주차장(민영),성북구,11,성북구 장위동 152-1,37.61927883,127.05268132,주차장,민영주차장
로타리주차장(민영),성북구,16,성북구 정릉동 16-111,37.60109188,127.01875163,주차장,민영주차장
마을공원(구),성북구,98,성북구 장위동 77-79,37.61717024,127.05335506,주차장,공영주차장
만덕주차장(민영),성북구,5,성북구 정릉동 162-31,37.60432477,127.01295135,주차장,민영주차장
미도주차장(민영),성북구,40,성북구 정릉동 16-486,37.60134531,127.02161829,주차장,민영주차장
민상(민영),성북구,5,성북구 삼선동1가 292-1,37.5827552,127.00739247,주차장,민영주차장
범양마트(민영),성북구,14,성북구 종암동 25-68,37.59290419,127.03591464,주차장,민영주차장
베누스타 주차장,성북구,50,성북구 길음동 22-1 ,37.60933538,127.02949836,주차장,공영주차장
벤처빌딩(구),성북구,56,성북구 장위동 65-154,37.60939012,127.05324627,주차장,공영주차장
보국문로16길65(민영),성북구,12,성북구 정릉동 260-25,37.61275502,127.00998519,주차장,민영주차장
보문주차장(민영),성북구,6,성북구 보문동7가 139-1,37.57816122,127.02277518,주차장,민영주차장
보성세차장(민영),성북구,12,성북구 성북동 60-45,37.59376837,127.00028895,주차장,민영주차장
보성주차장(민영),성북구,10,성북구 장위동 50-42,37.61179427,127.0580028,주차장,민영주차장
복건주차장(민영),성북구,25,성북구 석관동 261-65,37.60375321,127.0609301,주차장,민영주차장
부라다리빙텔 주차장,성북구,95,성북구 동소문동4가 75-2,37.59086985,127.0107043,주차장,공영주차장
삼선교(민영),성북구,28,성북구 삼선동4가 18-6,37.58869814,127.01037013,주차장,민영주차장
삼일주차장(민영),성북구,14,성북구 동소문동2가 244-0,37.58953206,127.00951029,주차장,민영주차장
삼일주차장(민영),성북구,15,성북구 동소문동2가 239-0,37.58941467,127.00938016,주차장,민영주차장
새마을주차장(민영),성북구,10,성북구 정릉동 139-55,37.60291398,127.01364486,주차장,민영주차장
성북(민영),성북구,20,성북구 성북동 103-1,37.59266781,126.99715197,주차장,민영주차장
성북구 정릉동 485-5 ,성북구,8,성북구 정릉동 485-5 ,37.6026838,127.01157089,주차장,공영주차장
성북구청,성북구,204,성북구 삼선동5가 411-0 ,37.58945189,127.01684267,주차장,공영주차장
성북주차장(민영),성북구,12,성북구 성북동1가 35-44,37.58822744,127.0047261,주차장,민영주차장
성신주차장(민영),성북구,15,성북구 동선동2가 134-0,37.59083625,127.01894405,주차장,민영주차장
성진교회주차장(민영),성북구,6,성북구 길음동 919-41,37.60822103,127.02799597,주차장,민영주차장
성호(민영),성북구,6,성북구 석관동 384-1,37.61318707,127.06187647,주차장,민영주차장
세운(민영),성북구,6,성북구 동선동1가 73-0,37.59088372,127.01720038,주차장,민영주차장
송천(민영),성북구,10,성북구 길음동 483-1,37.61234563,127.02831312,주차장,민영주차장
스카이(민영),성북구,14,성북구 정릉동 559-75,37.59926184,127.00824846,주차장,민영주차장
시네마빌딩공영주차장(구),성북구,100,성북구 돈암동 538-59,37.59916723,127.01474097,주차장,공영주차장
시네마주차장,성북구,100,성북구 돈암동 538-59 ,37.59916723,127.01474097,주차장,공영주차장
신세계 이마트미아점,성북구,83,성북구 길음동 25-2 ,37.61086046,127.02974197,주차장,공영주차장
신일주차장(민영),성북구,30,성북구 석관동 183-12,37.6103112,127.06303258,주차장,민영주차장
쌍용익스프레스주차장(민영),성북구,13,성북구 보문동5가 145-4,37.58280203,127.02027139,주차장,민영주차장
안산부인과,성북구,11,성북구 길음동 531-33 ,37.60431978,127.02440419,주차장,공영주차장
약수(민영),성북구,13,성북구 정릉동 962-0,37.61189714,126.99195852,주차장,민영주차장
우리집주차장(민영),성북구,7,성북구 안암동5가 86-128,37.58567044,127.03070169,주차장,민영주차장
우성주차장(민영),성북구,9,성북구 장위동 65-58,37.61078595,127.05511579,주차장,민영주차장
우신향병원 주차장(민영),성북구,45,성북구 안암동5가 86-46,37.58527486,127.03106802,주차장,민영주차장
월곡주차장(민영),성북구,14,성북구 하월곡동 21-75,37.6044972,127.04253189,주차장,민영주차장
유림주차장(민영),성북구,37,성북구 석관동 336-14,37.61005718,127.05672614,주차장,민영주차장
유타,성북구,176,성북구 동선동1가 1-2 ,37.59263177,127.01721114,주차장,공영주차장
윤홍빌딩 주차장,성북구,44,성북구 삼선동5가 334-0 ,37.58847948,127.01772127,주차장,공영주차장
은혜주차장(민영),성북구,16,성북구 종암동 68-1,37.59843634,127.03436383,주차장,민영주차장
이병진(민영),성북구,15,성북구 정릉동 408-13,37.60714426,127.01032152,주차장,민영주차장
장위1동 주차장(민영),성북구,8,성북구 장위동 3-101,37.61166706,127.04346658,주차장,민영주차장
장위교회부설주차장(민영),성북구,13,성북구 장위동 68-1315,37.60931915,127.04967201,주차장,민영주차장
장위쇼핑(민영),성북구,25,성북구 장위동 238-401,37.61327287,127.05101962,주차장,민영주차장
장위전통시장 공영주차장(구),성북구,18,성북구 장위동 68-130,37.61025825,127.04986039,주차장,공영주차장
정릉시장(구),성북구,20,성북구 정릉동 405-4,37.60821867,127.00942122,주차장,공영주차장
정릉주차장(민영),성북구,31,성북구 정릉동 383-23,37.60758811,127.00856685,주차장,민영주차장
정진(민영),성북구,6,성북구 석관동 183-3,37.61063153,127.06318458,주차장,민영주차장
제일주차장(민영),성북구,10,성북구 석관동 323-15,37.60661972,127.06162907,주차장,민영주차장
종암우림카이저팰리스 주차장,성북구,294,성북구 종암동 132-0,37.6019306,127.0335014,주차장,공영주차장
중앙병원(민영),성북구,12,성북구 종암동 10-27,37.59726305,127.03568385,주차장,민영주차장
중앙승가대학교,성북구,36,성북구 안암동5가 156-0 160,37.58932442,127.02864408,주차장,공영주차장
청수프라자,성북구,39,성북구 정릉동 401-46 ,37.60888494,127.01013013,주차장,공영주차장
청운(민영),성북구,12,성북구 장위동 111-2,37.61502853,127.0571237,주차장,민영주차장
킴스서울외과의원주차장(민영),성북구,3,성북구 보문동1가 108,37.58584492,127.01982592,주차장,민영주차장
태극당,성북구,16,성북구 동선동1가 118-1 ,37.59351715,127.01841337,주차장,공영주차장
태극당주차장(민영),성북구,15,성북구 동선동1가 119-10,37.59359305,127.01864557,주차장,민영주차장
태종주차장(민영),성북구,25,성북구 안암동5가 104-17,37.58403887,127.03051063,주차장,민영주차장
태진(민영),성북구,20,성북구 종암동 12-65,37.59463911,127.03625938,주차장,민영주차장
태창빌딩,성북구,30,성북구 길음동 1070-24 ,37.60498786,127.02548585,주차장,공영주차장
파라펫주차장(민영),성북구,12,성북구 석관동 92-7,37.6066172,127.06699479,주차장,민영주차장
하나스퀘어,성북구,143,성북구 안암동5가 126-16 ,37.5836333,127.02633015,주차장,공영주차장
한성학원(민영),성북구,150,성북구 삼선동2가 389-0,37.5829616,127.01035177,주차장,민영주차장
합동주차장(민영),성북구,35,성북구 장위동 301-0,37.62130115,127.0479937,주차장,민영주차장
해봉주차장(민영),성북구,7,성북구 장위동 237-124,37.61735703,127.04893551,주차장,민영주차장
현대백화점 미아점 주차장,성북구,692,성북구 길음동 20-1 ,37.60838767,127.02877104,주차장,공영주차장
현대백화점 별관주차장(민영),성북구,375,성북구 하월곡동 88-198,37.60768503,127.02976856,주차장,민영주차장
현대주차장(민영),성북구,11,성북구 종암동 3-163,37.5988254,127.03648859,주차장,민영주차장
화성주차장(민영),성북구,76,성북구 보문동4가 8-0,37.58375999,127.02062798,주차장,민영주차장
흥천사앞(민영),성북구,69,성북구 돈암동 596-0,37.59831431,127.00956014,주차장,민영주차장
보국문로,성북구,14,보국문로 190 ~ 보국문로 212-1,37.61789435522193,126.99904005417782,주차장,공영주차장
한천로,성북구,12,한천로 550 ~ 한천로 570,37.609243069473116,127.06438819450115,주차장,공영주차장
한천로,성북구,12,한천로 747 ~ 장위동 165-1,37.62290192152106,127.0508097421904,주차장,공영주차장
210-1 주차장(민영),송파구,35,송파구 석촌동 210,37.50212919,127.09729261,주차장,민영주차장
J타워 주차장,송파구,52,송파구 석촌동 158-11,37.50699491,127.10163264,주차장,공영주차장
가락 1공영주차장(구),송파구,48,송파구 가락동 98-1,37.49442481,127.11884506,주차장,공영주차장
가락 2공영주차장(구),송파구,84,송파구 가락동 80-2,37.49483782,127.11962395,주차장,공영주차장
가락몰 주차장,송파구,2026,송파구 가락동 600-0 ,37.49348798,127.11152119,주차장,공영주차장
가락주차장(민영),송파구,15,송파구 방이동 183-5,37.51210907,127.12609528,주차장,민영주차장
강진빌딩(민영),송파구,10,송파구 문정동 64-7,37.48415874,127.12583572,주차장,민영주차장
거여동 공영주차장(구),송파구,137,송파구 거여동 33-16,37.49227702,127.15038338,주차장,공영주차장
공유) 12-37(구),송파구,20,송파구 송파동 148-2,37.50616705,127.11764214,주차장,공영주차장
광나루3주차장[천호대교 하부],송파구,191,송파구 풍납동 49-2,37.541306,127.116449,주차장,공영주차장
광명주차장(민영),송파구,14,송파구 석촌동 210-6,37.50225354,127.09779454,주차장,민영주차장
교통공원길(A) 노상공영주차장(구),송파구,44,송파구 신천동 10-2,37.51660588,127.10348572,주차장,공영주차장
교통공원길(B) 노상공영주차장(구),송파구,20,송파구 신천동 7-21,37.51517496,127.10135373,주차장,공영주차장
교통공원길(C) 노상공영주차장(구),송파구,21,송파구 신천동 7-21,37.51611253,127.09982617,주차장,공영주차장
금정 유료주차장(민영),송파구,11,송파구 석촌동 182-4,37.50752547,127.10385775,주차장,민영주차장
대광주차장(민영),송파구,18,송파구 석촌동 60-0,37.5034013,127.10029949,주차장,민영주차장
대림빌딩 주차장,송파구,7,송파구 송파동 32-0,37.51003297,127.10598761,주차장,공영주차장
대승유료주차장(민영),송파구,22,송파구 방이동 180-17,37.51505339,127.11575646,주차장,민영주차장
대승주차장(민영),송파구,29,송파구 가락동 156-11,37.49917494,127.1266645,주차장,민영주차장
대한제당 본사사옥,송파구,248,송파구 신천동 7-23,37.51534069,127.10355412,주차장,공영주차장
더클래스 효성 송파서비스센터 부설주차장(민영),송파구,28,송파구 문정동 640-9,37.486743,127.116082,주차장,민영주차장
레이크빌 빌딩 주차장,송파구,24,송파구 석촌동 184-7,37.50677134,127.10531871,주차장,공영주차장
로데오길(A) 노상공영주차장(구),송파구,19,송파구 가락동 107-18,37.49086972,127.12481276,주차장,공영주차장
로데오길(B) 노상공영주차장(구),송파구,16,송파구 문정동 3-2,37.49065482,127.12494073,주차장,공영주차장
로데오길(C) 노상공영주차장(구),송파구,19,송파구 문정동 3-2,37.48968148,127.12310334,주차장,공영주차장
